fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-15-4.pdf,C208B-B,4,2026-07-15 11:04,,9,3,0,384.9,88.0,729.0,7172.329763880597,ok,True,6.701873866590847,6.701873866590847,203.04958893210016,38.37287489774121,1.3004110678998302,3.7869358916840383,True,0.007751666551363338,1.9033333333333327,11.0,7.336307048797607,
2026-07-15-5.pdf,C208B-B,5,2026-07-15 11:34,,14,3,0,281.3,88.0,1137.0,7968.158007462686,ok,True,5.545996308141078,5.545996308141078,203.6868247634003,39.33256741475949,0.6631752365996988,2.751193810676483,True,0.009688992118396998,1.9033333333333304,13.0,8.505540609359741,
2026-07-15-6.pdf,C208B-B,6,2026-07-15 15:09,,12,5,0,696.7,88.0,978.0,8033.223427462686,ok,True,3.9577207778575776,3.9577207778575776,203.76559726960807,39.45120070724107,0.584402730391929,2.166555400423505,False,0.2437653534302367,2.930666666666664,19.0,12.021426439285278,
2026-07-15-7.pdf,C208B-B,7,2026-07-15 15:33,,16,4,1,592.2,88.0,1243.0,8512.71041402985,ok,True,4.070974199455376,4.070974199455376,203.72192845295686,39.38543441710371,0.6280715470431346,0.5790002234268172,True,9.241771611686243e-07,3.3519999999999994,12.0,4.742392063140869,
2026-07-15-8.pdf,C208B-B,8,2026-07-15 17:03,,13,4,0,488.5,88.0,1116.0,8129.153524776119,ok,True,5.095432026634346,5.095432026634346,203.75792692057757,39.43964897677346,0.5920730794224198,2.471767487569849,True,0.00997525662660678,2.290666666666664,19.0,9.486984014511108,
2026-07-15-9.pdf,C208B-B,9,2026-07-15 17:31,,12,4,0,384.9,88.0,1026.0,7827.101903880597,ok,True,5.965333070601395,5.965333070601395,203.74228712050783,39.41609506100577,0.6077128794921691,3.6527905390452418,False,0.18260627749922362,3.0486666666666657,21.0,11.773297786712646,
2026-07-16-1.pdf,C208B-B,1,2026-07-16 14:32,,16,4,0,1027.4,88.0,1319.0,9115.80034,ECHEC MTOW : masse au decollage 9116 lbs > MTOW 9062 (depassement 25 kg),,,,,,,,,,,,0.0002951622009277344,
2026-07-16-2.pdf,C208B-B,2,2026-07-16 16:07,,14,4,0,923.7,88.0,1143.0,8623.80065283582,ok,True,3.484344913963471,3.484344913963471,203.7479297116092,39.424592939170495,0.6020702883907916,1.0892235322924648,False,0.1234085005608277,3.3686666666666643,23.0,14.144798040390015,
2026-07-16-3.pdf,C208B-B,3,2026-07-16 16:20,,6,2,0,820.1,88.0,466.0,7027.699778507462,ok,True,6.8104916310030195,6.8104916310030195,201.67723899461595,36.3060828232168,2.6727610053840465,5.775666322476155,True,0.0,1.3979999999999972,3.0,0.4671792984008789,
2026-07-16-4.pdf,C208B-B,4,2026-07-16 18:09,,14,3,0,716.5,88.0,1145.0,8421.102430149254,ok,True,4.340583671158607,4.340583671158607,203.7191687907249,39.38127829928448,0.630831209275101,1.3662515060379121,True,0.009833404469323013,1.9033333333333304,13.0,3.9124085903167725,
